"";"AgeGrp_min";"AgeGrp_max";"NUTS";"date";"Year";"WeekNo";"male_covid_death";"female_covid_death";"NC_covid_death";"total_covid_death";"country";"type"
"1218";"80+";"80+";"Switzerland";"2021-01-06";"2021";"01";25;18;0;43;"Switzerland";"AgeGender"
"1219";"50";"59";"Switzerland";"2021-01-06";"2021";"01";2;0;0;2;"Switzerland";"AgeGender"
"1220";"60";"69";"Switzerland";"2021-01-06";"2021";"01";3;0;0;3;"Switzerland";"AgeGender"
"1221";"40";"49";"Switzerland";"2021-01-06";"2021";"01";0;0;0;0;"Switzerland";"AgeGender"
"1222";"20";"29";"Switzerland";"2021-01-06";"2021";"01";0;0;0;0;"Switzerland";"AgeGender"
"1223";"0";"9";"Switzerland";"2021-01-06";"2021";"01";0;0;0;0;"Switzerland";"AgeGender"
"1224";"30";"39";"Switzerland";"2021-01-06";"2021";"01";0;0;0;0;"Switzerland";"AgeGender"
"1225";"80";NA;"Switzerland";"2021-01-17";"2021";"02";4;2;0;6;"Switzerland";"AgeGender"
"1226";"80+";"80+";"Switzerland";"2021-01-17";"2021";"02";13;10;0;23;"Switzerland";"AgeGender"
"1227";"50";"59";"Switzerland";"2021-01-17";"2021";"02";0;0;0;0;"Switzerland";"AgeGender"
"1228";"60";"69";"Switzerland";"2021-01-17";"2021";"02";3;1;0;4;"Switzerland";"AgeGender"
"1229";"40";"49";"Switzerland";"2021-01-17";"2021";"02";0;0;0;0;"Switzerland";"AgeGender"
"1230";"20";"29";"Switzerland";"2021-01-17";"2021";"02";0;0;0;0;"Switzerland";"AgeGender"
"1231";"0";"9";"Switzerland";"2021-01-17";"2021";"02";0;0;0;0;"Switzerland";"AgeGender"
"1232";"30";"39";"Switzerland";"2021-01-17";"2021";"02";0;0;0;0;"Switzerland";"AgeGender"
"1233";"80";NA;"Switzerland";"2020-03-22";"2020";"12";3;5;0;8;"Switzerland";"AgeGender"
"1234";"80+";"80+";"Switzerland";"2020-03-22";"2020";"12";4;3;0;7;"Switzerland";"AgeGender"
"1235";"50";"59";"Switzerland";"2020-03-22";"2020";"12";0;1;0;1;"Switzerland";"AgeGender"
"1236";"60";"69";"Switzerland";"2020-03-22";"2020";"12";1;0;0;1;"Switzerland";"AgeGender"
"1237";"40";"49";"Switzerland";"2020-03-22";"2020";"12";1;0;0;1;"Switzerland";"AgeGender"
"1238";"20";"29";"Switzerland";"2020-03-22";"2020";"12";0;0;0;0;"Switzerland";"AgeGender"
"1239";"0";"9";"Switzerland";"2020-03-22";"2020";"12";0;0;0;0;"Switzerland";"AgeGender"
"1240";"30";"39";"Switzerland";"2020-03-22";"2020";"12";0;0;0;0;"Switzerland";"AgeGender"
"1241";"80";NA;"Switzerland";"2020-10-24";"2020";"43";3;1;0;4;"Switzerland";"AgeGender"
"1242";"80+";"80+";"Switzerland";"2020-10-24";"2020";"43";12;9;0;21;"Switzerland";"AgeGender"
"1243";"50";"59";"Switzerland";"2020-10-24";"2020";"43";0;0;0;0;"Switzerland";"AgeGender"
"1244";"60";"69";"Switzerland";"2020-10-24";"2020";"43";0;0;0;0;"Switzerland";"AgeGender"
"1245";"40";"49";"Switzerland";"2020-10-24";"2020";"43";0;0;0;0;"Switzerland";"AgeGender"
"1246";"20";"29";"Switzerland";"2020-10-24";"2020";"43";0;0;0;0;"Switzerland";"AgeGender"
"1247";"0";"9";"Switzerland";"2020-10-24";"2020";"43";0;0;0;0;"Switzerland";"AgeGender"
"1248";"30";"39";"Switzerland";"2020-10-24";"2020";"43";0;0;0;0;"Switzerland";"AgeGender"
"1249";"80";NA;"Switzerland";"2020-06-10";"2020";"24";1;0;0;1;"Switzerland";"AgeGender"
"1250";"80+";"80+";"Switzerland";"2020-06-10";"2020";"24";0;0;0;0;"Switzerland";"AgeGender"
"1251";"50";"59";"Switzerland";"2020-06-10";"2020";"24";0;0;0;0;"Switzerland";"AgeGender"
"1252";"60";"69";"Switzerland";"2020-06-10";"2020";"24";0;0;0;0;"Switzerland";"AgeGender"
"1253";"40";"49";"Switzerland";"2020-06-10";"2020";"24";0;0;0;0;"Switzerland";"AgeGender"
"1254";"20";"29";"Switzerland";"2020-06-10";"2020";"24";0;0;0;0;"Switzerland";"AgeGender"
"1255";"0";"9";"Switzerland";"2020-06-10";"2020";"24";0;0;0;0;"Switzerland";"AgeGender"
"1256";"30";"39";"Switzerland";"2020-06-10";"2020";"24";0;0;0;0;"Switzerland";"AgeGender"
"1257";"80";NA;"Switzerland";"2021-01-26";"2021";"04";11;1;0;12;"Switzerland";"AgeGender"
"1258";"80+";"80+";"Switzerland";"2021-01-26";"2021";"04";8;9;0;17;"Switzerland";"AgeGender"
"1259";"50";"59";"Switzerland";"2021-01-26";"2021";"04";0;0;0;0;"Switzerland";"AgeGender"
"1260";"60";"69";"Switzerland";"2021-01-26";"2021";"04";3;2;0;5;"Switzerland";"AgeGender"
"1261";"40";"49";"Switzerland";"2021-01-26";"2021";"04";0;1;0;1;"Switzerland";"AgeGender"
"1262";"20";"29";"Switzerland";"2021-01-26";"2021";"04";0;0;0;0;"Switzerland";"AgeGender"
"1263";"0";"9";"Switzerland";"2021-01-26";"2021";"04";0;0;0;0;"Switzerland";"AgeGender"
"1264";"30";"39";"Switzerland";"2021-01-26";"2021";"04";0;0;0;0;"Switzerland";"AgeGender"
"1265";"80";NA;"Switzerland";"2020-05-02";"2020";"18";0;0;0;0;"Switzerland";"AgeGender"
"1266";"80+";"80+";"Switzerland";"2020-05-02";"2020";"18";4;4;0;8;"Switzerland";"AgeGender"
"1267";"50";"59";"Switzerland";"2020-05-02";"2020";"18";0;0;0;0;"Switzerland";"AgeGender"
"1268";"60";"69";"Switzerland";"2020-05-02";"2020";"18";0;0;0;0;"Switzerland";"AgeGender"
"1269";"40";"49";"Switzerland";"2020-05-02";"2020";"18";0;0;0;0;"Switzerland";"AgeGender"
"1270";"20";"29";"Switzerland";"2020-05-02";"2020";"18";0;0;0;0;"Switzerland";"AgeGender"
"1271";"0";"9";"Switzerland";"2020-05-02";"2020";"18";0;0;0;0;"Switzerland";"AgeGender"
"1272";"30";"39";"Switzerland";"2020-05-02";"2020";"18";1;0;0;1;"Switzerland";"AgeGender"
"1273";"80";NA;"Switzerland";"2020-12-11";"2020";"50";8;9;0;17;"Switzerland";"AgeGender"
"1274";"80+";"80+";"Switzerland";"2020-12-11";"2020";"50";27;34;0;61;"Switzerland";"AgeGender"
"1275";"50";"59";"Switzerland";"2020-12-11";"2020";"50";4;0;0;4;"Switzerland";"AgeGender"
"1276";"60";"69";"Switzerland";"2020-12-11";"2020";"50";5;1;0;6;"Switzerland";"AgeGender"
"1277";"40";"49";"Switzerland";"2020-12-11";"2020";"50";0;0;0;0;"Switzerland";"AgeGender"
"1278";"20";"29";"Switzerland";"2020-12-11";"2020";"50";0;0;0;0;"Switzerland";"AgeGender"
"1279";"0";"9";"Switzerland";"2020-12-11";"2020";"50";0;0;0;0;"Switzerland";"AgeGender"
"1280";"30";"39";"Switzerland";"2020-12-11";"2020";"50";0;0;0;0;"Switzerland";"AgeGender"
"1281";"80";NA;"Switzerland";"2020-04-04";"2020";"14";8;5;0;13;"Switzerland";"AgeGender"
"1282";"80+";"80+";"Switzerland";"2020-04-04";"2020";"14";16;19;0;35;"Switzerland";"AgeGender"
"1283";"50";"59";"Switzerland";"2020-04-04";"2020";"14";3;0;0;3;"Switzerland";"AgeGender"
"1284";"60";"69";"Switzerland";"2020-04-04";"2020";"14";3;2;0;5;"Switzerland";"AgeGender"
"1285";"40";"49";"Switzerland";"2020-04-04";"2020";"14";0;0;0;0;"Switzerland";"AgeGender"
"1286";"20";"29";"Switzerland";"2020-04-04";"2020";"14";0;0;0;0;"Switzerland";"AgeGender"
"1287";"0";"9";"Switzerland";"2020-04-04";"2020";"14";0;0;0;0;"Switzerland";"AgeGender"
"1288";"30";"39";"Switzerland";"2020-04-04";"2020";"14";0;0;0;0;"Switzerland";"AgeGender"
"1289";"80";NA;"Switzerland";"2021-02-19";"2021";"07";0;2;0;2;"Switzerland";"AgeGender"
"1290";"80+";"80+";"Switzerland";"2021-02-19";"2021";"07";4;4;0;8;"Switzerland";"AgeGender"
"1291";"50";"59";"Switzerland";"2021-02-19";"2021";"07";0;0;0;0;"Switzerland";"AgeGender"
"1292";"60";"69";"Switzerland";"2021-02-19";"2021";"07";0;0;0;0;"Switzerland";"AgeGender"
"1293";"40";"49";"Switzerland";"2021-02-19";"2021";"07";0;0;0;0;"Switzerland";"AgeGender"
"1294";"20";"29";"Switzerland";"2021-02-19";"2021";"07";0;0;0;0;"Switzerland";"AgeGender"
"1295";"0";"9";"Switzerland";"2021-02-19";"2021";"07";0;0;0;0;"Switzerland";"AgeGender"
"1296";"30";"39";"Switzerland";"2021-02-19";"2021";"07";0;0;0;0;"Switzerland";"AgeGender"
"1297";"80";NA;"Switzerland";"2020-10-29";"2020";"44";9;5;0;14;"Switzerland";"AgeGender"
"1298";"80+";"80+";"Switzerland";"2020-10-29";"2020";"44";23;18;0;41;"Switzerland";"AgeGender"
"1299";"50";"59";"Switzerland";"2020-10-29";"2020";"44";2;0;0;2;"Switzerland";"AgeGender"
"1300";"60";"69";"Switzerland";"2020-10-29";"2020";"44";0;1;0;1;"Switzerland";"AgeGender"
"1301";"40";"49";"Switzerland";"2020-10-29";"2020";"44";0;0;0;0;"Switzerland";"AgeGender"
"1302";"20";"29";"Switzerland";"2020-10-29";"2020";"44";0;0;0;0;"Switzerland";"AgeGender"
"1303";"0";"9";"Switzerland";"2020-10-29";"2020";"44";0;0;0;0;"Switzerland";"AgeGender"
"1304";"30";"39";"Switzerland";"2020-10-29";"2020";"44";0;0;0;0;"Switzerland";"AgeGender"
"1305";"80";NA;"Switzerland";"2021-02-15";"2021";"07";4;1;0;5;"Switzerland";"AgeGender"
"1306";"80+";"80+";"Switzerland";"2021-02-15";"2021";"07";3;9;0;12;"Switzerland";"AgeGender"
"1307";"50";"59";"Switzerland";"2021-02-15";"2021";"07";0;0;0;0;"Switzerland";"AgeGender"
"1308";"60";"69";"Switzerland";"2021-02-15";"2021";"07";0;1;0;1;"Switzerland";"AgeGender"
"1309";"40";"49";"Switzerland";"2021-02-15";"2021";"07";0;0;0;0;"Switzerland";"AgeGender"
"1310";"20";"29";"Switzerland";"2021-02-15";"2021";"07";0;0;0;0;"Switzerland";"AgeGender"
"1311";"0";"9";"Switzerland";"2021-02-15";"2021";"07";0;0;0;0;"Switzerland";"AgeGender"
"1312";"30";"39";"Switzerland";"2021-02-15";"2021";"07";0;0;0;0;"Switzerland";"AgeGender"
"1313";"80";NA;"Switzerland";"2021-02-23";"2021";"08";3;1;0;4;"Switzerland";"AgeGender"
"1314";"80+";"80+";"Switzerland";"2021-02-23";"2021";"08";2;3;0;5;"Switzerland";"AgeGender"
"1315";"50";"59";"Switzerland";"2021-02-23";"2021";"08";0;0;0;0;"Switzerland";"AgeGender"
"1316";"60";"69";"Switzerland";"2021-02-23";"2021";"08";0;0;0;0;"Switzerland";"AgeGender"
"1317";"40";"49";"Switzerland";"2021-02-23";"2021";"08";0;0;0;0;"Switzerland";"AgeGender"
"1318";"20";"29";"Switzerland";"2021-02-23";"2021";"08";0;0;0;0;"Switzerland";"AgeGender"
"1319";"0";"9";"Switzerland";"2021-02-23";"2021";"08";0;0;0;0;"Switzerland";"AgeGender"
"1320";"30";"39";"Switzerland";"2021-02-23";"2021";"08";0;0;0;0;"Switzerland";"AgeGender"
"1321";"80";NA;"Switzerland";"2020-07-31";"2020";"31";0;0;0;0;"Switzerland";"AgeGender"
"1322";"80+";"80+";"Switzerland";"2020-07-31";"2020";"31";2;0;0;2;"Switzerland";"AgeGender"
"1323";"50";"59";"Switzerland";"2020-07-31";"2020";"31";0;0;0;0;"Switzerland";"AgeGender"
"1324";"60";"69";"Switzerland";"2020-07-31";"2020";"31";0;0;0;0;"Switzerland";"AgeGender"
"1325";"40";"49";"Switzerland";"2020-07-31";"2020";"31";0;0;0;0;"Switzerland";"AgeGender"
"1326";"20";"29";"Switzerland";"2020-07-31";"2020";"31";0;0;0;0;"Switzerland";"AgeGender"
"1327";"0";"9";"Switzerland";"2020-07-31";"2020";"31";0;0;0;0;"Switzerland";"AgeGender"
"1328";"30";"39";"Switzerland";"2020-07-31";"2020";"31";0;0;0;0;"Switzerland";"AgeGender"
"1329";"80";NA;"Switzerland";"2020-04-16";"2020";"16";7;3;0;10;"Switzerland";"AgeGender"
"1330";"80+";"80+";"Switzerland";"2020-04-16";"2020";"16";8;15;0;23;"Switzerland";"AgeGender"
"1331";"50";"59";"Switzerland";"2020-04-16";"2020";"16";0;0;0;0;"Switzerland";"AgeGender"
"1332";"60";"69";"Switzerland";"2020-04-16";"2020";"16";5;0;0;5;"Switzerland";"AgeGender"
"1333";"40";"49";"Switzerland";"2020-04-16";"2020";"16";0;0;0;0;"Switzerland";"AgeGender"
"1334";"20";"29";"Switzerland";"2020-04-16";"2020";"16";0;0;0;0;"Switzerland";"AgeGender"
"1335";"0";"9";"Switzerland";"2020-04-16";"2020";"16";0;0;0;0;"Switzerland";"AgeGender"
"1336";"30";"39";"Switzerland";"2020-04-16";"2020";"16";0;0;0;0;"Switzerland";"AgeGender"
"1337";"80";NA;"Switzerland";"2021-03-13";"2021";"10";3;1;0;4;"Switzerland";"AgeGender"
"1338";"80+";"80+";"Switzerland";"2021-03-13";"2021";"10";2;2;0;4;"Switzerland";"AgeGender"
"1339";"50";"59";"Switzerland";"2021-03-13";"2021";"10";0;0;0;0;"Switzerland";"AgeGender"
"1340";"60";"69";"Switzerland";"2021-03-13";"2021";"10";0;0;0;0;"Switzerland";"AgeGender"
"1341";"40";"49";"Switzerland";"2021-03-13";"2021";"10";0;0;0;0;"Switzerland";"AgeGender"
"1342";"20";"29";"Switzerland";"2021-03-13";"2021";"10";0;0;0;0;"Switzerland";"AgeGender"
"1343";"0";"9";"Switzerland";"2021-03-13";"2021";"10";0;0;0;0;"Switzerland";"AgeGender"
"1344";"30";"39";"Switzerland";"2021-03-13";"2021";"10";0;0;0;0;"Switzerland";"AgeGender"
"1345";"80";NA;"Switzerland";"2020-09-07";"2020";"37";0;0;0;0;"Switzerland";"AgeGender"
"1346";"80+";"80+";"Switzerland";"2020-09-07";"2020";"37";1;0;0;1;"Switzerland";"AgeGender"
"1347";"50";"59";"Switzerland";"2020-09-07";"2020";"37";0;0;0;0;"Switzerland";"AgeGender"
"1348";"60";"69";"Switzerland";"2020-09-07";"2020";"37";0;0;0;0;"Switzerland";"AgeGender"
"1349";"40";"49";"Switzerland";"2020-09-07";"2020";"37";0;0;0;0;"Switzerland";"AgeGender"
"1350";"20";"29";"Switzerland";"2020-09-07";"2020";"37";0;0;0;0;"Switzerland";"AgeGender"
"1351";"0";"9";"Switzerland";"2020-09-07";"2020";"37";0;0;0;0;"Switzerland";"AgeGender"
"1352";"30";"39";"Switzerland";"2020-09-07";"2020";"37";0;0;0;0;"Switzerland";"AgeGender"
"1353";"80";NA;"Switzerland";"2021-02-07";"2021";"05";2;2;0;4;"Switzerland";"AgeGender"
"1354";"80+";"80+";"Switzerland";"2021-02-07";"2021";"05";3;10;0;13;"Switzerland";"AgeGender"
"1355";"50";"59";"Switzerland";"2021-02-07";"2021";"05";0;0;0;0;"Switzerland";"AgeGender"
"1356";"60";"69";"Switzerland";"2021-02-07";"2021";"05";1;1;0;2;"Switzerland";"AgeGender"
"1357";"40";"49";"Switzerland";"2021-02-07";"2021";"05";0;0;0;0;"Switzerland";"AgeGender"
"1358";"20";"29";"Switzerland";"2021-02-07";"2021";"05";0;0;0;0;"Switzerland";"AgeGender"
"1359";"0";"9";"Switzerland";"2021-02-07";"2021";"05";0;0;0;0;"Switzerland";"AgeGender"
"1360";"30";"39";"Switzerland";"2021-02-07";"2021";"05";0;0;0;0;"Switzerland";"AgeGender"
"1361";"80";NA;"Switzerland";"2020-04-23";"2020";"17";1;4;0;5;"Switzerland";"AgeGender"
"1362";"80+";"80+";"Switzerland";"2020-04-23";"2020";"17";11;15;0;26;"Switzerland";"AgeGender"
"1363";"50";"59";"Switzerland";"2020-04-23";"2020";"17";0;0;0;0;"Switzerland";"AgeGender"
"1364";"60";"69";"Switzerland";"2020-04-23";"2020";"17";0;0;0;0;"Switzerland";"AgeGender"
"1365";"40";"49";"Switzerland";"2020-04-23";"2020";"17";0;0;0;0;"Switzerland";"AgeGender"
"1366";"20";"29";"Switzerland";"2020-04-23";"2020";"17";0;0;0;0;"Switzerland";"AgeGender"
"1367";"0";"9";"Switzerland";"2020-04-23";"2020";"17";0;0;0;0;"Switzerland";"AgeGender"
"1368";"30";"39";"Switzerland";"2020-04-23";"2020";"17";0;0;0;0;"Switzerland";"AgeGender"
"1369";"80";NA;"Switzerland";"2020-08-15";"2020";"33";0;0;0;0;"Switzerland";"AgeGender"
"1370";"80+";"80+";"Switzerland";"2020-08-15";"2020";"33";1;0;0;1;"Switzerland";"AgeGender"
"1371";"50";"59";"Switzerland";"2020-08-15";"2020";"33";0;0;0;0;"Switzerland";"AgeGender"
"1372";"60";"69";"Switzerland";"2020-08-15";"2020";"33";0;1;0;1;"Switzerland";"AgeGender"
"1373";"40";"49";"Switzerland";"2020-08-15";"2020";"33";1;0;0;1;"Switzerland";"AgeGender"
"1374";"20";"29";"Switzerland";"2020-08-15";"2020";"33";0;0;0;0;"Switzerland";"AgeGender"
"1375";"0";"9";"Switzerland";"2020-08-15";"2020";"33";0;0;0;0;"Switzerland";"AgeGender"
"1376";"30";"39";"Switzerland";"2020-08-15";"2020";"33";0;0;0;0;"Switzerland";"AgeGender"
"1377";"80";NA;"Switzerland";"2020-09-03";"2020";"36";0;0;0;0;"Switzerland";"AgeGender"
"1378";"80+";"80+";"Switzerland";"2020-09-03";"2020";"36";0;0;0;0;"Switzerland";"AgeGender"
"1379";"50";"59";"Switzerland";"2020-09-03";"2020";"36";0;0;0;0;"Switzerland";"AgeGender"
"1380";"60";"69";"Switzerland";"2020-09-03";"2020";"36";1;0;0;1;"Switzerland";"AgeGender"
"1381";"40";"49";"Switzerland";"2020-09-03";"2020";"36";0;0;0;0;"Switzerland";"AgeGender"
"1382";"20";"29";"Switzerland";"2020-09-03";"2020";"36";0;0;0;0;"Switzerland";"AgeGender"
"1383";"0";"9";"Switzerland";"2020-09-03";"2020";"36";0;0;0;0;"Switzerland";"AgeGender"
"1384";"30";"39";"Switzerland";"2020-09-03";"2020";"36";0;0;0;0;"Switzerland";"AgeGender"
"1385";"80";NA;"Switzerland";"2020-05-01";"2020";"18";4;0;0;4;"Switzerland";"AgeGender"
"1386";"80+";"80+";"Switzerland";"2020-05-01";"2020";"18";1;4;0;5;"Switzerland";"AgeGender"
"1387";"50";"59";"Switzerland";"2020-05-01";"2020";"18";1;0;0;1;"Switzerland";"AgeGender"
"1388";"60";"69";"Switzerland";"2020-05-01";"2020";"18";1;0;0;1;"Switzerland";"AgeGender"
"1389";"40";"49";"Switzerland";"2020-05-01";"2020";"18";0;1;0;1;"Switzerland";"AgeGender"
"1390";"20";"29";"Switzerland";"2020-05-01";"2020";"18";0;0;0;0;"Switzerland";"AgeGender"
"1391";"0";"9";"Switzerland";"2020-05-01";"2020";"18";0;0;0;0;"Switzerland";"AgeGender"
"1392";"30";"39";"Switzerland";"2020-05-01";"2020";"18";0;0;0;0;"Switzerland";"AgeGender"
"1393";"80";NA;"Switzerland";"2020-05-09";"2020";"19";1;0;0;1;"Switzerland";"AgeGender"
"1394";"80+";"80+";"Switzerland";"2020-05-09";"2020";"19";1;2;0;3;"Switzerland";"AgeGender"
"1395";"50";"59";"Switzerland";"2020-05-09";"2020";"19";0;0;0;0;"Switzerland";"AgeGender"
"1396";"60";"69";"Switzerland";"2020-05-09";"2020";"19";1;0;0;1;"Switzerland";"AgeGender"
"1397";"40";"49";"Switzerland";"2020-05-09";"2020";"19";0;0;0;0;"Switzerland";"AgeGender"
"1398";"20";"29";"Switzerland";"2020-05-09";"2020";"19";0;0;0;0;"Switzerland";"AgeGender"
"1399";"0";"9";"Switzerland";"2020-05-09";"2020";"19";0;0;0;0;"Switzerland";"AgeGender"
"1400";"30";"39";"Switzerland";"2020-05-09";"2020";"19";0;0;0;0;"Switzerland";"AgeGender"
"1401";"80";NA;"Switzerland";"2020-05-06";"2020";"19";0;0;0;0;"Switzerland";"AgeGender"
"1402";"80+";"80+";"Switzerland";"2020-05-06";"2020";"19";2;0;0;2;"Switzerland";"AgeGender"
"1403";"50";"59";"Switzerland";"2020-05-06";"2020";"19";0;0;0;0;"Switzerland";"AgeGender"
"1404";"60";"69";"Switzerland";"2020-05-06";"2020";"19";2;0;0;2;"Switzerland";"AgeGender"
"1405";"40";"49";"Switzerland";"2020-05-06";"2020";"19";0;0;0;0;"Switzerland";"AgeGender"
"1406";"20";"29";"Switzerland";"2020-05-06";"2020";"19";0;0;0;0;"Switzerland";"AgeGender"
"1407";"0";"9";"Switzerland";"2020-05-06";"2020";"19";0;0;0;0;"Switzerland";"AgeGender"
"1408";"30";"39";"Switzerland";"2020-05-06";"2020";"19";0;0;0;0;"Switzerland";"AgeGender"
"1409";"80";NA;"Switzerland";"2020-05-25";"2020";"22";0;0;0;0;"Switzerland";"AgeGender"
"1410";"80+";"80+";"Switzerland";"2020-05-25";"2020";"22";0;1;0;1;"Switzerland";"AgeGender"
"1411";"50";"59";"Switzerland";"2020-05-25";"2020";"22";0;0;0;0;"Switzerland";"AgeGender"
"1412";"60";"69";"Switzerland";"2020-05-25";"2020";"22";1;0;0;1;"Switzerland";"AgeGender"
"1413";"40";"49";"Switzerland";"2020-05-25";"2020";"22";0;0;0;0;"Switzerland";"AgeGender"
"1414";"20";"29";"Switzerland";"2020-05-25";"2020";"22";0;0;0;0;"Switzerland";"AgeGender"
"1415";"0";"9";"Switzerland";"2020-05-25";"2020";"22";0;0;0;0;"Switzerland";"AgeGender"
"1416";"30";"39";"Switzerland";"2020-05-25";"2020";"22";0;0;0;0;"Switzerland";"AgeGender"
"1417";"80";NA;"Switzerland";"2021-01-27";"2021";"04";4;5;0;9;"Switzerland";"AgeGender"
"1418";"80+";"80+";"Switzerland";"2021-01-27";"2021";"04";9;13;0;22;"Switzerland";"AgeGender"
"1419";"50";"59";"Switzerland";"2021-01-27";"2021";"04";0;0;0;0;"Switzerland";"AgeGender"
"1420";"60";"69";"Switzerland";"2021-01-27";"2021";"04";1;0;0;1;"Switzerland";"AgeGender"
"1421";"40";"49";"Switzerland";"2021-01-27";"2021";"04";0;0;0;0;"Switzerland";"AgeGender"
"1422";"20";"29";"Switzerland";"2021-01-27";"2021";"04";0;0;0;0;"Switzerland";"AgeGender"
"1423";"0";"9";"Switzerland";"2021-01-27";"2021";"04";0;0;0;0;"Switzerland";"AgeGender"
"1424";"30";"39";"Switzerland";"2021-01-27";"2021";"04";0;0;0;0;"Switzerland";"AgeGender"
"1425";"80";NA;"Switzerland";"2021-02-12";"2021";"06";3;2;0;5;"Switzerland";"AgeGender"
"1426";"80+";"80+";"Switzerland";"2021-02-12";"2021";"06";1;6;0;7;"Switzerland";"AgeGender"
"1427";"50";"59";"Switzerland";"2021-02-12";"2021";"06";0;1;0;1;"Switzerland";"AgeGender"
"1428";"60";"69";"Switzerland";"2021-02-12";"2021";"06";2;1;0;3;"Switzerland";"AgeGender"
"1429";"40";"49";"Switzerland";"2021-02-12";"2021";"06";0;0;0;0;"Switzerland";"AgeGender"
"1430";"20";"29";"Switzerland";"2021-02-12";"2021";"06";0;0;0;0;"Switzerland";"AgeGender"
"1431";"0";"9";"Switzerland";"2021-02-12";"2021";"06";0;0;0;0;"Switzerland";"AgeGender"
"1432";"30";"39";"Switzerland";"2021-02-12";"2021";"06";0;0;0;0;"Switzerland";"AgeGender"
"1433";"80";NA;"Switzerland";"2020-09-16";"2020";"38";0;1;0;1;"Switzerland";"AgeGender"
"1434";"80+";"80+";"Switzerland";"2020-09-16";"2020";"38";1;3;0;4;"Switzerland";"AgeGender"
"1435";"50";"59";"Switzerland";"2020-09-16";"2020";"38";0;0;0;0;"Switzerland";"AgeGender"
"1436";"60";"69";"Switzerland";"2020-09-16";"2020";"38";0;0;0;0;"Switzerland";"AgeGender"
"1437";"40";"49";"Switzerland";"2020-09-16";"2020";"38";0;0;0;0;"Switzerland";"AgeGender"
"1438";"20";"29";"Switzerland";"2020-09-16";"2020";"38";0;0;0;0;"Switzerland";"AgeGender"
"1439";"0";"9";"Switzerland";"2020-09-16";"2020";"38";0;0;0;0;"Switzerland";"AgeGender"
"1440";"30";"39";"Switzerland";"2020-09-16";"2020";"38";0;0;0;0;"Switzerland";"AgeGender"
"1441";"80";NA;"Switzerland";"2020-10-23";"2020";"43";3;1;0;4;"Switzerland";"AgeGender"
"1442";"80+";"80+";"Switzerland";"2020-10-23";"2020";"43";9;10;0;19;"Switzerland";"AgeGender"
"1443";"50";"59";"Switzerland";"2020-10-23";"2020";"43";0;0;0;0;"Switzerland";"AgeGender"
"1444";"60";"69";"Switzerland";"2020-10-23";"2020";"43";1;1;0;2;"Switzerland";"AgeGender"
"1445";"40";"49";"Switzerland";"2020-10-23";"2020";"43";0;0;0;0;"Switzerland";"AgeGender"
"1446";"20";"29";"Switzerland";"2020-10-23";"2020";"43";0;0;0;0;"Switzerland";"AgeGender"
"1447";"0";"9";"Switzerland";"2020-10-23";"2020";"43";0;0;0;0;"Switzerland";"AgeGender"
"1448";"30";"39";"Switzerland";"2020-10-23";"2020";"43";0;0;0;0;"Switzerland";"AgeGender"
"1449";"80";NA;"Switzerland";"2021-02-03";"2021";"05";3;0;0;3;"Switzerland";"AgeGender"
"1450";"80+";"80+";"Switzerland";"2021-02-03";"2021";"05";5;10;0;15;"Switzerland";"AgeGender"
"1451";"50";"59";"Switzerland";"2021-02-03";"2021";"05";0;0;0;0;"Switzerland";"AgeGender"
"1452";"60";"69";"Switzerland";"2021-02-03";"2021";"05";1;0;0;1;"Switzerland";"AgeGender"
"1453";"40";"49";"Switzerland";"2021-02-03";"2021";"05";0;0;0;0;"Switzerland";"AgeGender"
"1454";"20";"29";"Switzerland";"2021-02-03";"2021";"05";0;0;0;0;"Switzerland";"AgeGender"
"1455";"0";"9";"Switzerland";"2021-02-03";"2021";"05";0;0;0;0;"Switzerland";"AgeGender"
"1456";"30";"39";"Switzerland";"2021-02-03";"2021";"05";0;0;0;0;"Switzerland";"AgeGender"
"1457";"80";NA;"Switzerland";"2020-04-30";"2020";"18";0;1;0;1;"Switzerland";"AgeGender"
"1458";"80+";"80+";"Switzerland";"2020-04-30";"2020";"18";4;6;0;10;"Switzerland";"AgeGender"
"1459";"50";"59";"Switzerland";"2020-04-30";"2020";"18";0;0;0;0;"Switzerland";"AgeGender"
"1460";"60";"69";"Switzerland";"2020-04-30";"2020";"18";2;0;0;2;"Switzerland";"AgeGender"
"1461";"40";"49";"Switzerland";"2020-04-30";"2020";"18";1;0;0;1;"Switzerland";"AgeGender"
"1462";"20";"29";"Switzerland";"2020-04-30";"2020";"18";0;0;0;0;"Switzerland";"AgeGender"
"1463";"0";"9";"Switzerland";"2020-04-30";"2020";"18";0;0;0;0;"Switzerland";"AgeGender"
"1464";"30";"39";"Switzerland";"2020-04-30";"2020";"18";0;0;0;0;"Switzerland";"AgeGender"
"1465";"80";NA;"Switzerland";"2021-01-25";"2021";"04";5;4;0;9;"Switzerland";"AgeGender"
"1466";"80+";"80+";"Switzerland";"2021-01-25";"2021";"04";10;7;0;17;"Switzerland";"AgeGender"
"1467";"50";"59";"Switzerland";"2021-01-25";"2021";"04";1;0;0;1;"Switzerland";"AgeGender"
"1468";"60";"69";"Switzerland";"2021-01-25";"2021";"04";3;0;0;3;"Switzerland";"AgeGender"
